ZAMPOBU:
 1.6200000E+02  1.6300000E+02  1.6400000E+02  1.6600000E+02  1.6700000E+02  1.6900000E+02  1.7100000E+02  1.7400000E+02  1.7800000E+02
 9.6000000E+01  9.6000000E+01  9.7000000E+01  9.7000000E+01  9.8000000E+01  9.9000000E+01  1.0000000E+02  1.0200000E+02  1.0500000E+02
ZPHAOBU:
 1.0195000E+02  1.0515000E+02  1.0822000E+02  1.1121000E+02  1.1405000E+02  1.1682000E+02  1.1953000E+02  1.2244000E+02  1.2531000E+02
 1.3605000E+02  1.3947000E+02  1.4280000E+02  1.4613000E+02  1.4927000E+02  1.5238000E+02  1.5545000E+02  1.5872000E+02  1.6174001E+02
ZAMPOBV:
 5.5000000E+01  5.1000000E+01  4.8000000E+01  4.6000000E+01  4.4000000E+01  4.2000000E+01  4.1000000E+01  4.0000000E+01  4.0000000E+01  4.0000000E+01  4.2000000E+01  4.3000000E+01  4.5000000E+01  4.7000000E+01  5.0000000E+01  5.3000000E+01  5.6000000E+01  5.9000000E+01  6.3000000E+01  6.7000000E+01  7.1000000E+01  7.6000000E+01  8.0000000E+01  8.5000000E+01  9.1000000E+01  9.6000000E+01  1.0200000E+02  1.0700000E+02  1.1300000E+02  1.1900000E+02  1.2500000E+02  1.3100000E+02  1.3700000E+02  1.4400000E+02  1.5000000E+02  1.5600000E+02  1.6200000E+02
 4.2000000E+01  3.9000000E+01  3.7000000E+01  3.5000000E+01  3.3000000E+01  3.1000000E+01  3.0000000E+01  2.9000000E+01  2.8000000E+01  2.8000000E+01  2.7000000E+01  2.8000000E+01  2.8000000E+01  2.9000000E+01  3.0000000E+01  3.1000000E+01  3.3000000E+01  3.4000000E+01  3.6000000E+01  3.8000000E+01  4.1000000E+01  4.3000000E+01  4.6000000E+01  4.9000000E+01  5.2000000E+01  5.5000000E+01  5.8000000E+01  6.1000000E+01  6.5000000E+01  6.8000000E+01  7.2000000E+01  7.6000000E+01  8.0000000E+01  8.4000000E+01  8.7000000E+01  9.2000000E+01  9.6000000E+01
ZPHAOBV:
 3.8369999E+01  3.7029999E+01  3.7799999E+01  4.0349998E+01  4.4430000E+01  4.9389999E+01  5.4790001E+01  6.0450001E+01  6.5959999E+01  7.1250000E+01  7.6190002E+01  8.0699997E+01  8.4669998E+01  8.8139999E+01  9.1190002E+01  9.3760002E+01  9.6000000E+01  9.7870003E+01  9.9400002E+01  1.0063000E+02  1.0166000E+02  1.0247000E+02  1.0305000E+02  1.0348000E+02  1.0377000E+02  1.0394000E+02  1.0400000E+02  1.0394000E+02  1.0385000E+02  1.0365000E+02  1.0345000E+02  1.0317000E+02  1.0290000E+02  1.0265000E+02  1.0238000E+02  1.0218000E+02  1.0195000E+02
 6.9050003E+01  6.8139999E+01  6.9220001E+01  7.1370003E+01  7.4389999E+01  7.7919998E+01  8.1849998E+01  8.6099998E+01  9.0440002E+01  9.4989998E+01  9.9379997E+01  1.0372000E+02  1.0780000E+02  1.1176000E+02  1.1523000E+02  1.1847000E+02  1.2134000E+02  1.2381000E+02  1.2615000E+02  1.2813000E+02  1.2977000E+02  1.3109000E+02  1.3228999E+02  1.3333000E+02  1.3406000E+02  1.3473000E+02  1.3522000E+02  1.3557001E+02  1.3583000E+02  1.3606000E+02  1.3602000E+02  1.3619000E+02  1.3610001E+02  1.3609000E+02  1.3611000E+02  1.3603999E+02  1.3605000E+02
